Date,Open,High,Low,Close,Adj Close,Volume
"Jul 12, 2022",282.81,289.00,277.05,279.39,279.39,"776,800"
"Jul 11, 2022",281.00,287.20,277.10,281.76,281.76,"1,230,100"
"Jul 8, 2022",288.91,295.49,285.15,293.39,293.39,"892,500"
"Jul 7, 2022",280.33,291.87,278.23,290.72,290.72,"931,500"
"Jul 6, 2022",284.32,288.90,275.76,280.38,280.38,"956,600"
"Jul 5, 2022",263.17,283.84,258.79,283.62,283.62,"2,415,000"
"Jul 1, 2022",269.14,271.08,261.03,263.38,263.38,"1,867,900"
"Jun 30, 2022",277.49,279.83,271.00,272.61,272.61,"1,248,200"
"Jun 29, 2022",280.46,286.46,276.53,282.98,282.98,"819,600"
"Jun 28, 2022",288.37,294.06,278.16,278.56,278.56,"939,700"
"Jun 27, 2022",295.12,297.06,284.23,287.48,287.48,"1,010,600"
"Jun 24, 2022",289.92,295.71,288.47,293.36,293.36,"1,443,300"
"Jun 23, 2022",282.14,288.41,278.00,286.33,286.33,"972,000"
"Jun 22, 2022",274.12,280.59,271.35,277.88,277.88,"979,300"
"Jun 21, 2022",282.89,284.50,275.89,276.45,276.45,"1,128,700"
"Jun 17, 2022",271.27,281.23,271.15,278.13,278.13,"1,383,900"
"Jun 16, 2022",278.37,278.37,267.78,271.34,271.34,"1,269,900"
"Jun 15, 2022",283.21,290.12,279.75,285.72,285.72,"955,300"
"Jun 14, 2022",280.44,284.62,276.58,280.50,280.50,"931,000"
"Jun 13, 2022",280.42,282.37,273.34,278.58,278.58,"1,750,200"
"Jun 10, 2022",294.58,297.50,290.07,291.60,291.60,"1,184,500"
"Jun 9, 2022",303.81,309.44,302.13,302.30,302.30,"867,000"
"Jun 8, 2022",306.55,312.90,304.32,307.77,307.77,"954,200"
"Jun 7, 2022",295.00,307.86,294.68,306.19,306.19,"1,285,500"
"Jun 6, 2022",305.00,308.42,296.60,301.62,301.62,"1,850,900"
"Jun 3, 2022",303.45,305.81,293.57,300.80,300.80,"3,997,300"
"Jun 2, 2022",290.55,303.24,286.70,302.58,302.58,"4,300,700"
"Jun 1, 2022",297.85,299.70,286.87,289.96,289.96,"2,197,000"
"May 31, 2022",296.36,298.19,289.03,292.69,292.69,"2,958,000"
"May 27, 2022",288.82,297.56,288.82,293.65,293.65,"1,852,600"
"May 26, 2022",276.43,289.47,275.49,287.48,287.48,"2,340,000"
"May 25, 2022",254.88,264.60,251.51,260.66,260.66,"2,576,400"
"May 24, 2022",266.40,267.17,253.07,257.51,257.51,"1,861,500"
"May 23, 2022",269.92,273.36,265.53,272.84,272.84,"1,312,100"
"May 20, 2022",279.89,280.86,263.20,274.04,274.04,"1,846,700"
"May 19, 2022",267.70,278.71,264.24,271.22,271.22,"1,971,100"
"May 18, 2022",296.00,296.01,268.36,272.52,272.52,"2,832,100"
"May 17, 2022",314.88,316.49,300.77,305.48,305.48,"1,223,600"
"May 16, 2022",302.11,308.66,300.53,304.15,304.15,"758,600"
"May 13, 2022",303.13,312.58,301.36,309.29,309.29,"1,076,700"
"May 12, 2022",285.00,302.79,281.55,294.00,294.00,"1,480,300"
"May 11, 2022",302.11,306.54,290.78,291.30,291.30,"1,456,500"
"May 10, 2022",301.42,307.84,288.72,302.11,302.11,"1,402,100"
"May 9, 2022",308.79,313.00,291.00,292.68,292.68,"2,201,300"
"May 6, 2022",336.26,336.75,309.53,317.05,317.05,"2,650,800"
"May 5, 2022",359.97,360.94,338.33,343.60,343.60,"1,181,000"
"May 4, 2022",352.78,365.32,345.17,364.67,364.67,"962,000"
"May 3, 2022",360.02,361.45,353.12,355.70,355.70,"738,800"
"May 2, 2022",354.00,361.44,349.63,360.84,360.84,"794,100"
"Apr 29, 2022",364.02,371.36,353.93,354.63,354.63,"996,900"
"Apr 28, 2022",359.35,367.32,352.09,362.43,362.43,"1,004,900"
"Apr 27, 2022",352.54,361.98,350.05,354.02,354.02,"1,124,300"
"Apr 26, 2022",364.24,366.79,352.44,352.53,352.53,"1,336,600"
"Apr 25, 2022",361.60,368.47,356.51,368.09,368.09,"1,350,800"
"Apr 22, 2022",373.73,376.51,362.66,363.66,363.66,"1,640,000"
"Apr 21, 2022",388.49,392.00,375.01,377.25,377.25,"1,747,700"
"Apr 20, 2022",410.32,410.70,384.87,385.40,385.40,"2,287,300"
"Apr 19, 2022",395.88,408.49,394.47,404.66,404.66,"1,951,400"
"Apr 18, 2022",389.35,393.64,382.42,387.56,387.56,"847,100"
"Apr 14, 2022",394.86,398.00,390.17,390.78,390.78,"1,505,200"
"Apr 13, 2022",376.11,398.54,375.79,395.03,395.03,"2,184,900"
"Apr 12, 2022",373.26,390.76,372.46,376.16,376.16,"1,787,300"
"Apr 11, 2022",365.56,372.41,361.11,368.74,368.74,"1,269,000"
"Apr 8, 2022",376.54,378.22,369.08,369.46,369.46,"1,268,100"
"Apr 7, 2022",369.78,380.40,368.76,379.23,379.23,"1,265,400"
"Apr 6, 2022",372.00,374.72,365.00,371.83,371.83,"1,472,100"
"Apr 5, 2022",382.68,383.77,372.28,378.99,378.99,"1,497,900"
"Apr 4, 2022",368.36,384.40,368.25,384.18,384.18,"1,812,700"
"Apr 1, 2022",364.90,369.23,362.70,367.44,367.44,"1,360,300"
"Mar 31, 2022",374.95,377.00,364.91,365.23,365.23,"2,232,700"
"Mar 30, 2022",370.00,389.15,358.57,376.92,376.92,"8,082,000"
"Mar 29, 2022",337.00,353.39,336.07,343.97,343.97,"3,157,000"
"Mar 28, 2022",320.22,334.00,319.86,331.78,331.78,"2,255,500"
"Mar 25, 2022",319.00,321.84,316.01,321.14,321.14,"1,321,400"
"Mar 24, 2022",310.54,317.83,306.05,317.74,317.74,"1,066,500"
"Mar 23, 2022",313.38,315.77,308.18,310.42,310.42,"975,100"
"Mar 22, 2022",313.29,318.50,311.71,315.03,315.03,"1,181,000"
"Mar 21, 2022",316.08,317.03,303.50,308.22,308.22,"1,043,000"
"Mar 18, 2022",304.91,317.53,304.75,316.93,316.93,"1,272,400"
"Mar 17, 2022",304.03,309.77,300.22,307.60,307.60,"858,800"
"Mar 16, 2022",297.12,306.39,292.25,305.10,305.10,"1,252,200"
"Mar 15, 2022",284.13,293.01,278.00,289.92,289.92,"1,734,300"
"Mar 14, 2022",290.67,293.76,283.00,289.24,289.24,"1,459,100"
"Mar 11, 2022",306.13,306.13,291.38,291.55,291.55,"978,400"
"Mar 10, 2022",300.00,303.98,297.52,301.74,301.74,"934,700"
"Mar 9, 2022",305.92,306.79,301.22,305.82,305.82,"1,574,300"
"Mar 8, 2022",301.86,306.01,292.19,296.52,296.52,"1,637,300"
"Mar 7, 2022",322.63,324.47,301.87,302.38,302.38,"1,452,500"
"Mar 4, 2022",321.26,323.99,314.54,320.58,320.58,"1,131,000"
"Mar 3, 2022",330.66,331.50,320.50,322.84,322.84,"1,094,100"
"Mar 2, 2022",317.39,330.78,316.76,330.07,330.07,"1,360,900"
"Mar 1, 2022",321.11,326.02,313.30,315.18,315.18,"1,236,600"
"Feb 28, 2022",312.42,320.43,311.33,319.94,319.94,"1,284,700"
"Feb 25, 2022",310.00,318.42,305.29,317.58,317.58,"937,000"
"Feb 24, 2022",285.78,311.14,283.21,310.36,310.36,"1,507,200"
"Feb 23, 2022",309.20,309.52,295.17,295.24,295.24,"997,400"
"Feb 22, 2022",306.57,311.59,300.93,304.58,304.58,"1,291,700"
"Feb 18, 2022",313.24,315.42,307.01,308.66,308.66,"822,300"
"Feb 17, 2022",317.46,321.15,309.59,310.03,310.03,"710,300"
"Feb 16, 2022",316.46,321.24,312.02,320.04,320.04,"783,800"
"Feb 15, 2022",320.91,322.71,315.11,318.15,318.15,"825,500"
"Feb 14, 2022",316.14,320.26,309.97,313.64,313.64,"1,121,900"
"Feb 11, 2022",333.21,336.10,315.63,316.72,316.72,"1,244,200"
"Feb 10, 2022",332.05,343.92,331.18,334.35,334.35,"1,186,400"
"Feb 9, 2022",339.21,343.57,335.00,339.64,339.64,"703,200"
"Feb 8, 2022",331.69,336.14,327.65,334.40,334.40,"665,500"
"Feb 7, 2022",336.37,338.81,327.81,332.20,332.20,"840,300"
"Feb 4, 2022",329.75,339.52,329.75,336.37,336.37,"949,900"
"Feb 3, 2022",338.00,345.48,329.25,330.35,330.35,"1,664,300"
"Feb 2, 2022",348.86,353.62,344.40,349.19,349.19,"2,267,600"
"Feb 1, 2022",335.48,346.13,333.39,344.91,344.91,"1,818,600"
"Jan 31, 2022",317.34,334.08,316.41,333.76,333.76,"1,903,700"
"Jan 28, 2022",303.26,316.33,301.60,315.91,315.91,"1,348,400"
"Jan 27, 2022",307.84,312.43,304.45,306.52,306.52,"1,421,800"
"Jan 26, 2022",313.50,319.76,299.17,302.76,302.76,"1,457,500"
"Jan 25, 2022",313.01,315.80,305.12,308.83,308.83,"1,347,900"
"Jan 24, 2022",308.19,322.39,296.19,321.62,321.62,"2,444,700"
"Jan 21, 2022",321.50,324.00,312.66,313.02,313.02,"1,731,600"
"Jan 20, 2022",334.50,340.29,321.65,322.53,322.53,"1,362,500"
"Jan 19, 2022",334.38,338.10,329.02,330.95,330.95,"997,000"
"Jan 18, 2022",325.07,336.33,324.00,332.53,332.53,"1,376,300"
"Jan 14, 2022",333.50,335.48,325.73,328.98,328.98,"1,850,400"
"Jan 13, 2022",353.90,354.85,335.73,336.27,336.27,"1,479,400"
"Jan 12, 2022",348.86,354.44,345.48,352.72,352.72,"1,461,600"
"Jan 11, 2022",345.81,347.49,337.05,346.75,346.75,"1,703,100"
"Jan 10, 2022",329.95,349.58,323.50,348.43,348.43,"4,235,900"
"Jan 7, 2022",366.04,366.99,354.32,355.21,355.21,"2,212,200"
"Jan 6, 2022",358.93,371.42,355.68,368.77,368.77,"1,660,200"
"Jan 5, 2022",381.16,381.16,362.21,362.48,362.48,"1,543,600"
"Jan 4, 2022",387.24,389.71,376.01,380.82,380.82,"1,199,600"
"Jan 3, 2022",392.20,394.49,380.61,387.56,387.56,"1,321,900"
"Dec 31, 2021",400.00,401.97,391.27,391.45,391.45,"1,066,000"
"Dec 30, 2021",401.52,405.40,398.50,398.69,398.69,"936,500"
"Dec 29, 2021",400.30,403.00,400.00,401.00,401.00,"742,600"
"Dec 28, 2021",405.96,406.00,400.00,400.07,400.07,"953,600"
"Dec 27, 2021",392.98,401.92,392.98,400.75,400.75,"926,700"
"Dec 23, 2021",389.01,392.53,383.47,391.56,391.56,"906,600"
"Dec 22, 2021",385.27,390.91,383.52,388.79,388.79,"1,104,900"
"Dec 21, 2021",376.07,385.22,375.07,383.31,383.31,"1,664,500"
"Dec 20, 2021",382.62,382.95,366.45,370.57,370.57,"2,210,800"
"Dec 17, 2021",384.15,388.51,378.50,384.66,384.66,"2,066,000"
"Dec 16, 2021",402.48,404.43,386.45,390.62,390.62,"1,718,400"
"Dec 15, 2021",394.08,405.00,385.15,402.48,402.48,"1,901,300"
"Dec 14, 2021",398.28,399.82,391.00,395.09,395.09,"1,431,900"
"Dec 13, 2021",412.67,414.88,401.48,403.75,403.75,"1,142,000"
"Dec 10, 2021",410.00,421.39,402.32,409.58,409.58,"2,641,100"
"Dec 9, 2021",426.81,427.47,415.84,416.92,416.92,"3,002,100"
"Dec 8, 2021",434.95,436.38,421.47,426.00,426.00,"1,858,600"
"Dec 7, 2021",434.97,442.50,431.66,434.95,434.95,"1,223,400"
"Dec 6, 2021",435.72,436.54,413.06,423.54,423.54,"1,479,900"
"Dec 3, 2021",453.43,454.94,430.67,435.72,435.72,"1,279,200"
"Dec 2, 2021",447.50,454.00,441.40,450.68,450.68,"833,000"
"Dec 1, 2021",459.55,467.98,447.96,448.43,448.43,"892,200"
"Nov 30, 2021",463.19,468.77,452.20,454.41,454.41,"1,266,300"
"Nov 29, 2021",458.50,466.72,455.50,463.26,463.26,"758,900"
"Nov 26, 2021",460.18,462.11,453.64,456.58,456.58,"418,700"
"Nov 24, 2021",452.51,458.39,446.58,457.86,457.86,"633,500"
"Nov 23, 2021",460.71,465.39,454.78,458.76,458.76,"600,200"
"Nov 22, 2021",473.43,473.43,458.27,460.93,460.93,"795,800"
"Nov 19, 2021",474.35,478.28,469.09,473.00,473.00,"872,300"
"Nov 18, 2021",469.00,474.06,462.05,473.24,473.24,"750,300"
"Nov 17, 2021",476.78,477.80,465.34,465.84,465.84,"866,700"
"Nov 16, 2021",464.51,485.83,463.73,477.91,477.91,"1,390,100"
"Nov 15, 2021",455.75,464.67,454.66,461.96,461.96,"737,600"
"Nov 12, 2021",457.44,457.44,450.61,452.59,452.59,"721,600"
"Nov 11, 2021",461.50,462.91,452.51,453.00,453.00,"507,000"
"Nov 10, 2021",464.55,467.56,453.85,457.36,457.36,"647,500"
"Nov 9, 2021",466.84,471.84,465.30,470.24,470.24,"613,600"
"Nov 8, 2021",471.82,471.82,456.76,466.14,466.14,"736,300"
"Nov 5, 2021",474.28,477.38,465.78,467.91,467.91,"817,600"
"Nov 4, 2021",469.93,478.66,469.02,473.94,473.94,"676,700"
"Nov 3, 2021",466.13,469.10,462.16,467.48,467.48,"561,800"
"Nov 2, 2021",461.50,470.11,460.77,464.64,464.64,"676,700"
"Nov 1, 2021",468.00,469.44,456.10,458.88,458.88,"788,700"
"Oct 29, 2021",446.62,467.04,446.08,466.01,466.01,"1,346,200"
"Oct 28, 2021",435.31,443.60,435.31,443.46,443.46,"687,400"
"Oct 27, 2021",432.95,438.36,428.00,433.70,433.70,"533,700"
"Oct 26, 2021",431.00,435.00,427.11,432.73,432.73,"629,900"
"Oct 25, 2021",423.74,430.00,423.03,427.94,427.94,"636,700"
"Oct 22, 2021",422.49,424.57,418.90,421.73,421.73,"444,600"
"Oct 21, 2021",416.27,424.85,416.14,424.04,424.04,"566,800"
"Oct 20, 2021",419.66,423.90,413.66,414.40,414.40,"524,600"
"Oct 19, 2021",417.64,420.58,414.32,416.64,416.64,"493,600"
"Oct 18, 2021",401.25,417.62,400.30,417.38,417.38,"647,700"
"Oct 15, 2021",408.09,409.41,403.00,403.51,403.51,"815,500"
"Oct 14, 2021",404.48,410.68,402.08,406.99,406.99,"708,700"
"Oct 13, 2021",390.37,402.07,388.33,400.71,400.71,"1,450,500"
"Oct 12, 2021",388.44,389.74,383.24,384.57,384.57,"828,100"
"Oct 11, 2021",399.40,399.40,385.61,386.04,386.04,"790,400"
"Oct 8, 2021",401.41,401.76,393.72,397.22,397.22,"560,500"
"Oct 7, 2021",401.01,408.61,398.40,399.72,399.72,"708,700"
"Oct 6, 2021",392.66,400.68,392.52,398.13,398.13,"810,700"
"Oct 5, 2021",399.07,404.81,396.68,397.12,397.12,"818,300"
"Oct 4, 2021",401.31,401.46,390.42,392.57,392.57,"956,600"
"Oct 1, 2021",407.52,408.19,399.38,401.37,401.37,"787,700"
"Sep 30, 2021",410.28,411.30,403.32,404.70,404.70,"798,400"
"Sep 29, 2021",418.07,419.00,408.50,410.22,410.22,"898,900"
"Sep 28, 2021",427.89,429.45,413.70,414.54,414.54,"1,149,400"
"Sep 27, 2021",430.48,434.93,427.81,430.72,430.72,"698,100"
"Sep 24, 2021",427.44,433.61,424.07,432.61,432.61,"873,300"
"Sep 23, 2021",433.00,437.32,430.00,431.91,431.91,"1,490,100"
"Sep 22, 2021",425.12,431.28,422.01,431.18,431.18,"948,500"
"Sep 21, 2021",422.39,426.70,419.55,424.19,424.19,"610,900"
"Sep 20, 2021",418.10,425.30,412.49,419.53,419.53,"971,500"
"Sep 17, 2021",428.40,432.74,424.30,426.55,426.55,"1,546,500"
"Sep 16, 2021",417.21,429.80,417.21,426.44,426.44,"978,600"
"Sep 15, 2021",420.94,421.02,414.09,418.95,418.95,"818,700"
"Sep 14, 2021",426.74,427.69,419.39,420.50,420.50,"853,700"
"Sep 13, 2021",428.31,428.31,418.99,425.12,425.12,"1,244,600"
"Sep 10, 2021",424.00,430.05,417.09,425.58,425.58,"2,150,600"
"Sep 9, 2021",433.73,434.22,420.27,420.71,420.71,"7,789,600"
"Sep 8, 2021",384.95,386.28,376.37,380.85,380.85,"2,878,300"
"Sep 7, 2021",394.88,394.95,383.01,386.46,386.46,"1,080,300"
"Sep 3, 2021",388.27,390.77,385.12,388.33,388.33,"712,300"
"Sep 2, 2021",398.24,398.85,386.51,388.37,388.37,"884,200"
"Sep 1, 2021",400.71,401.95,393.68,395.53,395.53,"966,300"
"Aug 31, 2021",413.97,413.97,397.36,400.17,400.17,"1,275,500"
"Aug 30, 2021",406.44,417.85,406.41,414.52,414.52,"857,700"
"Aug 27, 2021",403.76,409.34,402.83,405.97,405.97,"465,800"
"Aug 26, 2021",408.54,408.54,402.00,404.44,404.44,"469,000"
"Aug 25, 2021",404.85,409.04,402.65,408.32,408.32,"506,100"
"Aug 24, 2021",403.50,406.83,402.00,405.80,405.80,"491,000"
"Aug 23, 2021",398.57,406.32,396.56,404.36,404.36,"546,300"
"Aug 20, 2021",395.92,398.20,391.58,397.83,397.83,"635,300"
"Aug 19, 2021",385.50,399.00,384.36,396.49,396.49,"840,900"
"Aug 18, 2021",392.60,397.35,390.99,391.38,391.38,"512,600"
"Aug 17, 2021",403.12,403.25,388.20,392.48,392.48,"1,099,100"
"Aug 16, 2021",406.25,407.57,400.37,407.42,407.42,"572,900"
"Aug 13, 2021",409.00,409.14,403.17,408.72,408.72,"429,300"
"Aug 12, 2021",407.52,410.04,406.39,408.91,408.91,"397,400"
"Aug 11, 2021",406.26,413.49,405.87,408.82,408.82,"567,500"
"Aug 10, 2021",407.33,411.54,404.58,405.87,405.87,"602,100"
"Aug 9, 2021",409.09,410.65,406.76,407.64,407.64,"546,300"
"Aug 6, 2021",412.44,413.00,406.53,408.52,408.52,"609,100"
"Aug 5, 2021",411.00,415.34,410.63,414.39,414.39,"553,700"
"Aug 4, 2021",409.00,413.49,408.12,410.47,410.47,"593,200"
"Aug 3, 2021",402.76,409.25,402.76,407.51,407.51,"575,000"
"Aug 2, 2021",402.77,406.21,399.58,402.65,402.65,"511,900"
"Jul 30, 2021",399.14,403.21,397.83,400.17,400.17,"563,800"
"Jul 29, 2021",394.54,406.24,394.32,402.87,402.87,"1,052,000"
"Jul 28, 2021",392.35,394.77,389.13,393.09,393.09,"511,500"
"Jul 27, 2021",394.27,394.27,385.74,391.43,391.43,"652,300"
"Jul 26, 2021",402.57,405.94,392.54,395.44,395.44,"799,200"
"Jul 23, 2021",394.99,405.95,394.13,402.79,402.79,"1,214,700"
"Jul 22, 2021",383.75,397.50,383.75,395.85,395.85,"1,196,500"
"Jul 21, 2021",383.20,386.37,380.50,383.62,383.62,"682,400"
"Jul 20, 2021",375.27,387.92,373.56,383.30,383.30,"1,637,800"
"Jul 19, 2021",367.78,373.72,364.51,373.04,373.04,"903,900"
"Jul 16, 2021",376.41,378.50,370.98,371.69,371.69,"623,700"
"Jul 15, 2021",379.61,380.82,370.38,376.17,376.17,"1,186,200"
"Jul 14, 2021",377.34,385.90,375.83,376.99,376.99,"2,119,400"
"Jul 13, 2021",367.04,372.62,365.88,370.77,370.77,"647,000"
"Jul 12, 2021",375.93,378.00,366.58,368.91,368.91,"806,000"
"Jul 9, 2021",373.91,378.43,372.77,377.42,377.42,"671,400"
"Jul 8, 2021",370.68,375.15,368.68,373.53,373.53,"795,500"
"Jul 7, 2021",374.00,378.00,371.26,377.82,377.82,"836,800"
"Jul 6, 2021",369.95,372.41,364.74,371.37,371.37,"948,000"
"Jul 2, 2021",365.87,369.55,365.51,368.47,368.47,"697,300"
"Jul 1, 2021",363.79,366.51,361.51,364.23,364.23,"880,800"
"Jun 30, 2021",366.34,367.25,364.49,364.97,364.97,"663,900"
"Jun 29, 2021",363.79,368.32,363.15,366.66,366.66,"648,800"
"Jun 28, 2021",365.06,367.79,363.52,363.79,363.79,"1,222,100"
"Jun 25, 2021",365.00,371.00,361.00,363.69,363.69,"1,707,700"
"Jun 24, 2021",362.84,364.96,361.17,361.91,361.91,"768,200"
"Jun 23, 2021",358.26,362.17,357.02,359.40,359.40,"684,500"
"Jun 22, 2021",352.28,360.25,352.05,359.11,359.11,"921,600"
"Jun 21, 2021",348.17,354.49,345.72,352.29,352.29,"829,000"
"Jun 18, 2021",346.21,351.26,343.49,347.57,347.57,"1,509,700"
"Jun 17, 2021",335.15,351.10,334.50,349.40,349.40,"2,003,600"
"Jun 16, 2021",337.52,339.14,333.47,337.26,337.26,"841,200"
"Jun 15, 2021",336.39,336.57,333.42,335.19,335.19,"644,600"
"Jun 14, 2021",340.77,347.24,335.20,337.62,337.62,"895,800"
"Jun 11, 2021",331.10,338.69,329.54,338.30,338.30,"957,700"
"Jun 10, 2021",329.02,332.76,327.51,329.80,329.80,"671,500"
"Jun 9, 2021",331.09,331.77,325.60,327.22,327.22,"861,400"
"Jun 8, 2021",334.87,335.49,328.33,331.00,331.00,"1,134,100"
"Jun 7, 2021",330.53,338.20,330.11,331.61,331.61,"1,444,400"
"Jun 4, 2021",321.86,331.03,318.50,329.52,329.52,"2,591,100"
"Jun 3, 2021",318.63,320.92,313.06,317.36,317.36,"1,954,900"
"Jun 2, 2021",319.91,321.71,315.79,320.78,320.78,"1,124,900"
"Jun 1, 2021",322.44,323.39,315.90,318.62,318.62,"1,318,200"
"May 28, 2021",330.52,330.52,323.00,323.13,323.13,"909,400"
"May 27, 2021",327.52,331.40,323.72,328.11,328.11,"1,744,100"
"May 26, 2021",325.91,330.03,324.37,329.76,329.76,"1,049,600"
"May 25, 2021",320.84,324.55,318.82,324.11,324.11,"967,700"
"May 24, 2021",315.24,320.40,313.50,318.19,318.19,"735,700"
"May 21, 2021",322.87,322.87,310.41,313.20,313.20,"1,186,900"
"May 20, 2021",310.91,320.04,310.72,319.17,319.17,"846,200"
"May 19, 2021",307.46,310.92,304.38,310.31,310.31,"737,700"
"May 18, 2021",314.30,316.58,310.79,312.03,312.03,"653,600"
"May 17, 2021",311.50,314.65,309.12,314.54,314.54,"631,800"
"May 14, 2021",309.42,316.77,309.00,314.65,314.65,"606,400"
"May 13, 2021",307.78,311.04,304.00,307.93,307.93,"854,300"
"May 12, 2021",317.02,321.70,304.30,305.21,305.21,"1,312,800"
"May 11, 2021",318.69,323.77,316.40,322.04,322.04,"1,200,000"
"May 10, 2021",330.00,331.65,324.15,324.26,324.26,"856,900"
"May 7, 2021",322.03,331.55,322.03,330.24,330.24,"859,900"
"May 6, 2021",320.50,323.77,317.29,321.28,321.28,"742,000"
"May 5, 2021",326.86,330.74,321.02,322.09,322.09,"823,800"
"May 4, 2021",330.00,331.99,321.88,324.90,324.90,"1,025,400"
"May 3, 2021",336.47,337.02,332.76,335.38,335.38,"757,000"
"Apr 30, 2021",342.86,344.45,334.99,335.27,335.27,"1,091,600"
"Apr 29, 2021",340.84,347.00,339.17,342.90,342.90,"1,067,300"
"Apr 28, 2021",339.27,342.00,335.59,338.06,338.06,"626,000"
"Apr 27, 2021",338.00,341.48,336.20,339.28,339.28,"617,600"
"Apr 26, 2021",340.61,341.12,334.84,337.80,337.80,"787,300"
"Apr 23, 2021",338.61,342.46,336.71,340.98,340.98,"1,641,400"
"Apr 22, 2021",326.18,338.88,326.18,338.75,338.75,"2,146,700"
"Apr 21, 2021",316.90,326.68,316.70,326.68,326.68,"1,243,800"
"Apr 20, 2021",322.80,323.65,314.83,316.29,316.29,"868,200"
"Apr 19, 2021",321.48,324.97,321.48,322.27,322.27,"1,062,600"
"Apr 16, 2021",325.51,325.73,321.51,324.10,324.10,"923,200"
"Apr 15, 2021",324.54,328.40,323.40,325.83,325.83,"1,058,100"
"Apr 14, 2021",323.86,325.00,321.22,323.00,323.00,"1,060,500"
"Apr 13, 2021",322.67,324.42,318.57,324.00,324.00,"1,077,400"
"Apr 12, 2021",317.78,324.26,314.36,323.87,323.87,"1,246,900"
"Apr 9, 2021",311.45,319.30,310.60,318.12,318.12,"1,357,900"
"Apr 8, 2021",309.97,313.88,308.11,312.56,312.56,"1,550,000"
"Apr 7, 2021",306.87,311.32,304.75,306.04,306.04,"1,162,200"
"Apr 6, 2021",300.38,309.33,298.02,308.52,308.52,"2,004,800"
"Apr 5, 2021",302.86,302.86,295.89,298.75,298.75,"2,156,400"
"Apr 1, 2021",308.29,308.79,300.32,301.07,301.07,"2,987,500"
"Mar 31, 2021",307.65,311.69,300.05,306.71,306.71,"4,932,400"
"Mar 30, 2021",314.52,320.58,311.44,317.09,317.09,"2,537,100"
"Mar 29, 2021",317.46,319.80,310.25,316.16,316.16,"1,475,100"
"Mar 26, 2021",302.61,314.15,302.48,314.00,314.00,"1,109,400"
"Mar 25, 2021",303.56,307.85,298.54,306.21,306.21,"1,326,800"
"Mar 24, 2021",316.30,319.70,306.68,307.31,307.31,"1,039,300"
"Mar 23, 2021",314.22,321.30,312.90,314.03,314.03,"1,155,200"
"Mar 22, 2021",309.59,316.52,308.76,313.60,313.60,"889,300"
"Mar 19, 2021",305.37,312.48,303.51,308.71,308.71,"1,623,600"
"Mar 18, 2021",311.17,316.20,305.28,306.35,306.35,"1,109,900"
"Mar 17, 2021",303.89,316.59,303.89,315.22,315.22,"1,022,000"
"Mar 16, 2021",315.55,316.89,305.70,308.75,308.75,"1,145,600"
"Mar 15, 2021",306.73,314.57,304.17,314.32,314.32,"875,200"
"Mar 12, 2021",304.46,307.70,299.01,306.08,306.08,"1,260,700"
"Mar 11, 2021",313.53,315.34,308.74,310.34,310.34,"1,804,500"
"Mar 10, 2021",302.07,311.41,299.19,309.00,309.00,"2,368,300"
"Mar 9, 2021",296.95,304.85,294.78,298.35,298.35,"1,585,200"
"Mar 8, 2021",291.17,295.87,288.05,288.94,288.94,"1,966,500"
"Mar 5, 2021",290.45,293.82,269.28,293.24,293.24,"2,596,200"
"Mar 4, 2021",296.41,299.28,280.48,285.14,285.14,"3,084,200"
"Mar 3, 2021",313.69,315.75,295.68,295.99,295.99,"2,479,200"
"Mar 2, 2021",316.51,321.25,312.10,317.47,317.47,"1,371,100"
"Mar 1, 2021",313.09,317.35,312.11,314.83,314.83,"1,315,000"
"Feb 26, 2021",312.35,316.58,306.40,311.68,311.68,"1,460,800"
"Feb 25, 2021",316.20,326.19,308.58,310.12,310.12,"1,278,400"
"Feb 24, 2021",318.79,321.18,312.51,317.70,317.70,"1,127,900"
"Feb 23, 2021",315.77,325.51,304.87,322.85,322.85,"1,948,100"
"Feb 22, 2021",328.81,328.81,319.31,321.49,321.49,"1,324,400"
"Feb 19, 2021",337.00,338.19,331.12,332.23,332.23,"1,171,800"
"Feb 18, 2021",334.85,338.42,325.75,336.83,336.83,"1,242,800"
"Feb 17, 2021",338.07,338.59,331.19,337.52,337.52,"869,100"
"Feb 16, 2021",344.19,345.00,339.23,339.85,339.85,"862,000"
"Feb 12, 2021",345.01,345.67,339.25,342.86,342.86,"829,500"
"Feb 11, 2021",344.72,347.00,340.86,345.89,345.89,"950,400"
"Feb 10, 2021",341.20,344.91,338.01,341.39,341.39,"919,100"
"Feb 9, 2021",336.65,342.33,334.15,340.69,340.69,"948,100"
"Feb 8, 2021",335.95,342.43,334.12,339.71,339.71,"1,039,200"
"Feb 5, 2021",340.20,340.20,332.91,334.08,334.08,"1,226,700"
"Feb 4, 2021",335.34,340.00,334.35,338.59,338.59,"1,143,200"
"Feb 3, 2021",344.99,345.00,331.52,332.39,332.39,"1,367,900"
"Feb 2, 2021",335.82,344.33,334.67,343.92,343.92,"1,154,200"
"Feb 1, 2021",329.38,334.22,324.40,333.47,333.47,"1,410,700"
"Jan 29, 2021",327.85,330.81,322.01,328.68,328.68,"1,258,000"
"Jan 28, 2021",330.80,336.50,328.70,330.24,330.24,"1,673,400"
"Jan 27, 2021",325.50,331.49,312.90,329.51,329.51,"2,104,000"
"Jan 26, 2021",340.50,340.50,328.65,330.56,330.56,"1,962,300"
